Date,Open,High,Low,Close,Volume
2023-01-01 09:00:00,15650.0,15650.0,15650.0,15650.0,645.799
2023-01-01 09:15:00,15650.0,15690.0,15600.0,15650.0,496.4579
2023-01-01 09:30:00,15660.0,15660.0,15620.0,15650.0,50.2639
2023-01-01 09:45:00,15650.0,16350.0,15650.0,16020.0,6969.206251926606
2023-01-01 10:00:00,16030.0,16250.0,15910.0,16250.0,4034.343695249846
2023-01-01 10:15:00,16260.0,16270.0,15830.0,15830.0,3419.6296720698256
2023-01-01 10:30:00,15840.0,15870.0,15830.0,15870.0,227.6765
2023-01-01 10:45:00,15880.0,15880.0,15810.0,15810.0,298.5386
2023-01-01 11:00:00,15810.0,15950.0,15810.0,15920.0,561.8643
2023-01-01 11:15:00,15920.0,16200.0,15910.0,15960.0,904.4356882716049
2023-01-01 11:30:00,15960.0,16080.0,15960.0,16030.0,416.6832571517413
2023-01-01 11:45:00,15990.0,16050.0,15910.0,15970.0,489.0577
2023-01-01 12:00:00,15920.0,15980.0,15900.0,15960.0,250.38582490613265
2023-01-01 12:15:00,15960.0,15960.0,15960.0,15960.0,15.5136
2023-01-01 12:30:00,15890.0,15960.0,15880.0,15960.0,68.0573
2023-01-01 12:45:00,15950.0,15950.0,15950.0,15950.0,0.0448
2023-01-01 13:00:00,15950.0,15990.0,15950.0,15990.0,457.6934743894803
2023-01-01 13:15:00,15990.0,15990.0,15910.0,15990.0,29.4799
2023-01-01 13:30:00,15900.0,15980.0,15900.0,15980.0,5.0314
2023-01-01 13:45:00,15990.0,15990.0,15990.0,15990.0,0.1
2023-01-01 14:00:00,15950.0,15990.0,15900.0,15900.0,489.9777
2023-01-01 14:15:00,15990.0,16000.0,15900.0,15990.0,148.0223
2023-01-01 14:30:00,15890.0,15970.0,15880.0,15970.0,82.8719
2023-01-01 14:45:00,15890.0,15980.0,15890.0,15960.0,28.052
2023-01-01 15:00:00,15900.0,15900.0,15900.0,15900.0,60.1507
2023-01-01 15:15:00,15970.0,15980.0,15970.0,15980.0,49.476
2023-01-01 15:30:00,15910.0,15910.0,15910.0,15910.0,20.7603
2023-01-01 15:45:00,15840.0,15920.0,15840.0,15850.0,87.983
2023-01-01 16:00:00,15850.0,15910.0,15840.0,15910.0,27.8121
2023-01-01 16:15:00,15900.0,15900.0,15800.0,15800.0,191.555
2023-01-01 16:30:00,15880.0,15880.0,15770.0,15770.0,93.5728
2023-01-01 16:45:00,15820.0,15860.0,15770.0,15850.0,376.6557
2023-01-01 17:00:00,15800.0,15800.0,15800.0,15800.0,8.5243
2023-01-01 17:15:00,15870.0,15870.0,15870.0,15870.0,0.1576239445494644
2023-01-01 17:30:00,15810.0,15840.0,15810.0,15830.0,54.8861
2023-01-01 17:45:00,15860.0,15870.0,15860.0,15870.0,60.0
2023-01-01 18:00:00,15870.0,15870.0,15870.0,15870.0,30.0
2023-01-01 18:15:00,15870.0,15870.0,15800.0,15800.0,27.1677
2023-01-01 18:30:00,15860.0,15870.0,15860.0,15870.0,0.3945
2023-01-01 18:45:00,15890.0,15910.0,15890.0,15910.0,0.1883
2023-01-01 19:00:00,15910.0,15910.0,15820.0,15910.0,562.9606
2023-01-01 19:15:00,15890.0,15890.0,15810.0,15810.0,13.2379
2023-01-01 19:30:00,15870.0,15890.0,15810.0,15860.0,73.656
2023-01-01 19:45:00,15860.0,15860.0,15810.0,15810.0,64.2542
2023-01-01 20:00:00,15850.0,15870.0,15850.0,15870.0,319.27536231884056
2023-01-01 20:15:00,15870.0,15900.0,15860.0,15900.0,114.8361
2023-01-01 21:00:00,15850.0,15870.0,15850.0,15870.0,182.0873
2023-01-01 21:15:00,15790.0,15870.0,15740.0,15820.0,1517.7159
2023-01-01 21:30:00,15820.0,15820.0,15780.0,15780.0,224.0193
2023-01-01 21:45:00,15820.0,15820.0,15750.0,15750.0,56.7894
2023-01-01 22:00:00,15750.0,15830.0,15750.0,15830.0,269.972
2023-01-01 22:15:00,15770.0,15810.0,15760.0,15810.0,298.3159
2023-01-01 22:30:00,15800.0,15800.0,15800.0,15800.0,79.4028
2023-01-01 22:45:00,15760.0,15790.0,15750.0,15790.0,149.5547
2023-01-01 23:00:00,15800.0,15800.0,15760.0,15760.0,3.4642
2023-01-01 23:15:00,15790.0,15790.0,15790.0,15790.0,60.2069
2023-01-01 23:30:00,15790.0,15800.0,15790.0,15790.0,8.6929
2023-01-01 23:45:00,15760.0,15780.0,15710.0,15780.0,552.7668
2023-01-02 00:00:00,15720.0,15780.0,15710.0,15710.0,376.4967
2023-01-02 00:15:00,15780.0,15780.0,15670.0,15670.0,162.8244
2023-01-02 00:30:00,15750.0,15800.0,15750.0,15770.0,610.9743
2023-01-02 00:45:00,15770.0,15770.0,15740.0,15740.0,0.3635
2023-01-02 01:00:00,15730.0,15790.0,15730.0,15790.0,2.5633312222925904
2023-01-02 01:15:00,15790.0,15830.0,15790.0,15830.0,9.507833425987965
2023-01-02 01:30:00,15830.0,15860.0,15830.0,15860.0,65.10605170239596
2023-01-02 01:45:00,15860.0,15860.0,15850.0,15860.0,29.2109
2023-01-02 02:00:00,15850.0,15850.0,15790.0,15840.0,141.3958
2023-01-02 02:15:00,15850.0,15890.0,15850.0,15890.0,222.43294463432633
2023-01-02 02:30:00,15880.0,15910.0,15880.0,15910.0,21.167272292191434
2023-01-02 04:15:00,15910.0,15930.0,15880.0,15930.0,193.0266
2023-01-02 05:00:00,15910.0,15940.0,15900.0,15930.0,98.6624
2023-01-02 05:15:00,15930.0,15950.0,15930.0,15950.0,15.1882
2023-01-02 05:30:00,15950.0,15950.0,15950.0,15950.0,1.2317
2023-01-02 05:45:00,15860.0,15950.0,15860.0,15950.0,1.2544
2023-01-02 06:45:00,15860.0,15950.0,15850.0,15850.0,122.8284
2023-01-02 07:00:00,15940.0,15940.0,15940.0,15940.0,0.0314
2023-01-02 07:15:00,15930.0,15950.0,15930.0,15950.0,146.3289
2023-01-02 08:00:00,15940.0,15940.0,15800.0,15800.0,183.7092
2023-01-02 08:15:00,15790.0,15850.0,15770.0,15850.0,30.1257
2023-01-02 09:00:00,15730.0,15730.0,15730.0,15730.0,2.1056
2023-01-02 09:45:00,15780.0,15780.0,15740.0,15740.0,20.9412
2023-01-02 10:00:00,15730.0,15800.0,15730.0,15750.0,103.8934
2023-01-02 10:15:00,15730.0,15730.0,15670.0,15670.0,509.2159
2023-01-02 10:30:00,15730.0,15730.0,15670.0,15730.0,261.2877
2023-01-02 10:45:00,15730.0,15760.0,15730.0,15760.0,35.8305
2023-01-02 11:00:00,15760.0,15830.0,15700.0,15790.0,568.4963
2023-01-02 11:15:00,15800.0,15800.0,15780.0,15800.0,6.4915
2023-01-02 11:30:00,15800.0,15820.0,15750.0,15820.0,1.5202
2023-01-02 11:45:00,15760.0,15830.0,15730.0,15790.0,316.2786
2023-01-02 12:00:00,15800.0,15820.0,15760.0,15820.0,50.8863
2023-01-02 12:15:00,15800.0,15800.0,15790.0,15790.0,2.4865
2023-01-02 12:30:00,15810.0,15850.0,15810.0,15850.0,301.9729
2023-01-02 12:45:00,15850.0,15950.0,15770.0,15950.0,167.1875
2023-01-02 13:00:00,15950.0,15960.0,15860.0,15950.0,86.4401
2023-01-02 14:00:00,15870.0,15880.0,15800.0,15880.0,139.742
2023-01-02 14:15:00,15890.0,15890.0,15880.0,15880.0,6.4392
2023-01-02 14:30:00,15800.0,15800.0,15800.0,15800.0,20.0
2023-01-02 14:45:00,15860.0,15860.0,15860.0,15860.0,102.3231
2023-01-02 15:00:00,15810.0,15810.0,15730.0,15780.0,136.3665
2023-01-02 15:15:00,15780.0,15780.0,15780.0,15780.0,60.561
2023-01-02 15:30:00,15770.0,15830.0,15770.0,15830.0,52.3138
2023-01-02 15:45:00,15780.0,15810.0,15750.0,15810.0,8.0317
2023-01-02 16:00:00,15750.0,15820.0,15750.0,15820.0,41.1497
2023-01-02 16:15:00,15830.0,15950.0,15830.0,15950.0,348.6571
2023-01-02 16:30:00,15930.0,15930.0,15890.0,15930.0,14.7111
2023-01-02 16:45:00,15890.0,15940.0,15850.0,15940.0,600.7482
2023-01-02 17:00:00,15880.0,15910.0,15830.0,15910.0,545.3209
2023-01-02 17:15:00,15900.0,15910.0,15900.0,15910.0,29.8439
2023-01-02 17:30:00,15880.0,15910.0,15850.0,15910.0,202.5544
2023-01-02 17:45:00,15910.0,15960.0,15910.0,15960.0,132.1484
2023-01-02 18:00:00,15960.0,15960.0,15920.0,15920.0,89.08178320802006
2023-01-02 18:15:00,15960.0,16150.0,15960.0,16110.0,603.1732167919799
2023-01-02 18:30:00,16110.0,16110.0,15990.0,16000.0,101.3767
2023-01-02 18:45:00,16030.0,16140.0,16030.0,16140.0,590.9692
2023-01-02 19:00:00,16140.0,16200.0,16050.0,16060.0,1302.0565
2023-01-02 19:15:00,16120.0,16320.0,16120.0,16320.0,2653.9898350881813
2023-01-02 19:30:00,16320.0,16340.0,16090.0,16180.0,454.3396128540678
2023-01-02 19:45:00,16100.0,16170.0,16100.0,16170.0,249.22524291898577
2023-01-02 20:00:00,16100.0,16170.0,16090.0,16170.0,413.5137
