Date,Open,High,Low,Close,Volume
2022-03-11 16:15:00,93050.0,95500.0,92800.0,94250.0,6981.512699674504
2022-03-11 16:30:00,94250.0,94250.0,93150.0,93950.0,3035.303402400263
2022-03-11 16:45:00,94000.0,97900.0,93850.0,96000.0,9003.624887938544
2022-03-11 17:00:00,95400.0,96000.0,94450.0,95100.0,3887.740032014284
2022-03-11 17:15:00,95100.0,95200.0,93500.0,93600.0,3670.974074148275
2022-03-11 17:30:00,93600.0,94200.0,93200.0,94150.0,35209.16407366699
2022-03-11 17:45:00,94150.0,94150.0,93500.0,93600.0,45905.91191303521
2022-03-11 18:00:00,93600.0,93850.0,93350.0,93450.0,1244.0476241875333
2022-03-11 18:15:00,93450.0,93800.0,93250.0,93800.0,658.3785630612524
2022-03-11 18:30:00,93800.0,93900.0,93500.0,93500.0,780.4467561776006
2022-03-11 18:45:00,93500.0,93800.0,93500.0,93500.0,412.12354845930736
2022-03-11 19:00:00,93750.0,93900.0,93500.0,93900.0,571.0916382373845
2022-03-11 19:15:00,93900.0,94100.0,93500.0,93900.0,410.5186627609527
2022-03-11 19:30:00,93900.0,94050.0,93650.0,93850.0,658.7444807957625
2022-03-11 19:45:00,93650.0,94000.0,93650.0,93700.0,256.4532370192362
2022-03-11 20:00:00,93700.0,93800.0,93100.0,93100.0,1035.4424234679302
2022-03-11 20:15:00,93100.0,93700.0,92700.0,93650.0,29199.57272919139
2022-03-11 20:30:00,93650.0,95150.0,93550.0,95100.0,24477.191020651604
2022-03-11 20:45:00,95100.0,95600.0,94300.0,94900.0,33058.887090866425
2022-03-11 21:00:00,95000.0,95450.0,94700.0,95100.0,1051.664348184519
2022-03-11 21:15:00,95200.0,95300.0,94650.0,95250.0,586.1778658030246
2022-03-11 21:30:00,95250.0,95500.0,94800.0,94950.0,1286.4796405493466
2022-03-11 21:45:00,94950.0,94950.0,94000.0,94600.0,563.3866624888182
2022-03-11 22:00:00,94550.0,94550.0,93550.0,93650.0,790.7013275721795
2022-03-11 22:15:00,93600.0,94300.0,93550.0,94300.0,778.5143392597492
